Strategies selected are: 
structure_name mc_cycles cal_time cal_steps rmsd_to_p26 restraint_scale_end R_start R_end rmsd(b)_start rmsd(b)_end
[opt_qm]
209_WGG03-new/1.5 10.0 13.9 9.03184 703.6 1.48979301569 0.0 0.72854 0.6097 0.08464 0.00035
210_WGG05-new/0.3 10.0 5.7 5.83209 127.4 0.112047011018 6.8 0.15556 0.00508 0.09046 0.02365
210_WGG05-new/0.6 10.0 5.6 5.91894 134.2 0.235206159415 5.4 0.36711 0.0065 0.08393 0.02659
210_WGG05-new/0.9/0 geometry error
210_WGG05-new/0.9/1 geometry error
210_WGG05-new/0.9/2 geometry error
210_WGG05-new/0.9/3 geometry error
210_WGG05-new/0.9/4 geometry error
210_WGG05-new/0.9/5 geometry error
210_WGG05-new/0.9/6 geometry error
210_WGG05-new/0.9/7 geometry error
210_WGG05-new/0.9/8 geometry error
210_WGG05-new/0.9/9 geometry error
210_WGG05-new/1.2/4 geometry error
210_WGG05-new/1.2 9.0 9.66666666667 6.80872222222 209.111111111 1.24699684059 16.0 0.544577777778 0.259877777778 0.0881 0.0209111111111
210_WGG05-new/1.5/5 geometry error
210_WGG05-new/1.5 9.0 9.88888888889 6.87121111111 230.888888889 1.46847081443 16.0 0.580744444444 0.284077777778 0.0811666666667 0.0213222222222
211_WGG02-new/0.3/5 geometry error
211_WGG02-new/0.3 9.0 2.77777777778 5.18911111111 71.1111111111 0.314752477078 2.0 0.192333333333 0.00511111111111 0.0911111111111 0.0194888888889
211_WGG02-new/0.6/1 geometry error
211_WGG02-new/0.6/4 geometry error
211_WGG02-new/0.6 8.0 3.625 5.61005 109.375 0.258641251952 2.5 0.447425 0.00475 0.0873125 0.01785
211_WGG02-new/0.9/1 geometry error
211_WGG02-new/0.9/6 geometry error
211_WGG02-new/0.9 8.0 4.875 5.99985 153.875 0.321306740568 2.3125 0.456725 0.0051125 0.0865875 0.0186625
211_WGG02-new/1.2/0 geometry error
211_WGG02-new/1.2/1 geometry error
211_WGG02-new/1.2/2 geometry error
211_WGG02-new/1.2/3 geometry error
211_WGG02-new/1.2/4 geometry error
211_WGG02-new/1.2/7 geometry error
211_WGG02-new/1.2/8 geometry error
211_WGG02-new/1.2/9 geometry error
211_WGG02-new/1.2 2.0 10.0 7.6959 460.5 1.02892079269 2.0 0.40925 0.2255 0.0858 0.01245
211_WGG02-new/1.5/0 geometry error
211_WGG02-new/1.5/2 geometry error
211_WGG02-new/1.5/6 geometry error
211_WGG02-new/1.5/8 geometry error
211_WGG02-new/1.5/9 geometry error
211_WGG02-new/1.5 5.0 10.0 7.53714 381.4 2.25453776329 25.6 0.4818 0.41056 0.08752 0.01276
212_WGG14-new/0.3 10.0 9.1 6.28479 106.1 0.224568578392 60.8 0.32823 0.03202 0.08037 0.02626
212_WGG14-new/0.6 10.0 9.0 6.35846 119.2 0.390204596655 38.4 0.30491 0.03521 0.0875 0.02293
212_WGG14-new/0.9/5 geometry error
212_WGG14-new/0.9/6 geometry error
212_WGG14-new/0.9 8.0 8.25 6.2041875 118.0 0.397920310438 37.0 0.1856 0.03575 0.0891625 0.0276625
212_WGG14-new/1.2/4 geometry error
212_WGG14-new/1.2/9 geometry error
212_WGG14-new/1.2 8.0 12.375 8.0521625 351.125 1.21639801706 21.0 0.3243375 0.209825 0.083875 0.025425
212_WGG14-new/1.5 10.0 14.7 8.60523 430.0 1.61040571529 24.8 0.34733 0.29769 0.08625 0.02326
213_WGG15-new/0.3 10.0 5.0 5.77796 110.9 0.0866055950821 2.6 0.18769 0.00495 0.08806 0.02096
213_WGG15-new/0.6/5 geometry error
213_WGG15-new/0.6/6 geometry error
213_WGG15-new/0.6 8.0 5.625 6.086575 147.375 0.209049316717 2.5 0.290925 0.0049875 0.0870125 0.022125
213_WGG15-new/0.9/0 geometry error
213_WGG15-new/0.9 9.0 5.11111111111 6.11923333333 154.666666667 0.236654843148 2.88888888889 0.265466666667 0.00448888888889 0.0851666666667 0.0229222222222
213_WGG15-new/1.2/3 geometry error
213_WGG15-new/1.2/6 geometry error
213_WGG15-new/1.2 8.0 6.75 6.5003375 181.25 0.356457407925 7.0 0.34625 0.0367625 0.081075 0.0245375
213_WGG15-new/1.5/4 geometry error
213_WGG15-new/1.5/5 geometry error
213_WGG15-new/1.5 8.0 5.75 6.2186125 186.625 0.510255861171 7.0 0.3463125 0.007475 0.087275 0.0237125
214_WGG01-new/0.3 10.0 2.6 5.10321 72.4 0.267703585447 1.5 0.14719 0.00546 0.08445 0.02833
214_WGG01-new/0.6 10.0 3.6 5.54489 110.2 0.263670671031 2.0 0.33623 0.00503 0.08538 0.02259
214_WGG01-new/0.9 10.0 4.1 5.73891 129.8 0.393060828878 4.0 0.52252 0.00725 0.08686 0.02843
214_WGG01-new/1.2 10.0 9.1 7.29781 334.5 0.788801390255 9.8 0.49614 0.03524 0.08833 0.02609
214_WGG01-new/1.5/2 geometry error
214_WGG01-new/1.5 9.0 12.8888888889 8.02487777778 334.555555556 1.54721888164 23.5555555556 0.484144444444 0.328666666667 0.0871333333333 0.0207333333333
215_WGG07-new/0.3 10.0 5.4 5.52496 79.8 0.0891530159728 13.6 0.17391 0.00715 0.07918 0.03081
215_WGG07-new/0.6 10.0 4.1 5.52458 82.8 0.186603453964 3.6 0.21257 0.01067 0.0867 0.0349
215_WGG07-new/0.9/4 geometry error
215_WGG07-new/0.9 9.0 6.0 5.77953333333 116.888888889 0.479167718038 14.6666666667 0.3063 0.0445666666667 0.0839222222222 0.0330222222222
215_WGG07-new/1.2/5 geometry error
215_WGG07-new/1.2 9.0 18.7777777778 9.60301111111 490.666666667 1.18937459947 19.5555555556 0.420333333333 0.167277777778 0.0851777777778 0.0178333333333
215_WGG07-new/1.5/1 geometry error
215_WGG07-new/1.5/2 geometry error
215_WGG07-new/1.5/5 geometry error
215_WGG07-new/1.5/8 geometry error
215_WGG07-new/1.5/9 geometry error
215_WGG07-new/1.5 5.0 10.4 7.01426 217.0 1.318044016 14.4 0.36408 0.27094 0.08314 0.02604
216_WGG11-new/0.3 10.0 3.0 5.21756 77.9 0.0720649879542 1.0 0.14825 0.00402 0.084 0.01951
216_WGG11-new/0.6/3 geometry error
216_WGG11-new/0.6/5 geometry error
216_WGG11-new/0.6 8.0 5.125 6.1364375 173.375 0.595021983639 5.25 0.2637375 0.03495 0.0853625 0.02955
216_WGG11-new/0.9 10.0 5.7 6.08146 163.1 0.650213114003 7.6 0.42683 0.11579 0.08703 0.01942
216_WGG11-new/1.2 10.0 12.2 7.58945 267.3 1.23339584246 13.0 0.40204 0.27698 0.08537 0.02361
216_WGG11-new/1.5 10.0 10.1 7.36469 332.8 1.81403962774 12.0 0.45786 0.3401 0.08651 0.0193
217_WGG09-new/0.3 10.0 2.6 5.31224 70.8 0.083706902888 1.3 0.18246 0.00488 0.08495 0.02095
217_WGG09-new/0.6/4 geometry error
217_WGG09-new/0.6/7 geometry error
217_WGG09-new/0.6 8.0 4.5 5.8379875 114.75 0.238675342522 3.75 0.42455 0.007325 0.0844125 0.02615
217_WGG09-new/0.9/0 geometry error
217_WGG09-new/0.9/1 geometry error
217_WGG09-new/0.9/2 geometry error
217_WGG09-new/0.9/3 geometry error
217_WGG09-new/0.9/4 geometry error
217_WGG09-new/0.9/6 geometry error
217_WGG09-new/0.9/8 geometry error
217_WGG09-new/0.9/9 geometry error
217_WGG09-new/0.9 2.0 6.0 6.28575 147.5 0.301113155839 4.0 0.56825 0.0087 0.08645 0.0184
217_WGG09-new/1.2/0 geometry error
217_WGG09-new/1.2/2 geometry error
217_WGG09-new/1.2/3 geometry error
217_WGG09-new/1.2/5 geometry error
217_WGG09-new/1.2/6 geometry error
217_WGG09-new/1.2/7 geometry error
217_WGG09-new/1.2 4.0 7.0 6.47955 170.0 0.717086778635 7.5 0.55145 0.0666 0.084475 0.0205
217_WGG09-new/1.5/4 geometry error
217_WGG09-new/1.5/8 geometry error
217_WGG09-new/1.5 8.0 10.375 8.0380625 419.75 1.95988948912 12.0 0.5811375 0.39365 0.089125 0.0164375
218_WGG13-new/0.3 10.0 5.4 5.66473 84.4 0.0936551111855 7.2 0.16286 0.00673 0.08032 0.02875
218_WGG13-new/0.6 10.0 7.1 6.08554 129.2 0.243592581568 7.2 0.31794 0.00963 0.08399 0.02402
218_WGG13-new/0.9/7 geometry error
218_WGG13-new/0.9 9.0 7.66666666667 6.29042222222 138.222222222 0.234240991778 7.55555555556 0.494522222222 0.00952222222222 0.0855666666667 0.0214555555556
218_WGG13-new/1.2 10.0 9.1 7.17861 284.3 0.561844829033 9.6 0.51627 0.07437 0.08658 0.02172
218_WGG13-new/1.5/4 geometry error
218_WGG13-new/1.5/6 geometry error
218_WGG13-new/1.5/8 geometry error
218_WGG13-new/1.5 7.0 13.1428571429 8.29255714286 459.428571429 1.86887103317 20.5714285714 0.530014285714 0.377228571429 0.0866571428571 0.0144857142857
219_WGG10-new/0.3/0 geometry error
219_WGG10-new/0.3/1 geometry error
219_WGG10-new/0.3/2 geometry error
219_WGG10-new/0.3/3 geometry error
219_WGG10-new/0.3/7 geometry error
219_WGG10-new/0.3 5.0 5.6 5.98052 139.4 0.151902801148 3.2 0.23252 0.00652 0.08826 0.0215
219_WGG10-new/0.6/0 geometry error
219_WGG10-new/0.6/3 geometry error
219_WGG10-new/0.6/4 geometry error
219_WGG10-new/0.6 7.0 4.71428571429 6.17204285714 132.0 0.150904042484 2.07142857143 0.335342857143 0.00547142857143 0.0855714285714 0.0182142857143
219_WGG10-new/0.9/1 geometry error
219_WGG10-new/0.9/5 geometry error
219_WGG10-new/0.9 8.0 5.375 6.2518625 160.625 0.249030539452 3.25 0.352725 0.0046125 0.0830875 0.0174375
219_WGG10-new/1.2/0 geometry error
219_WGG10-new/1.2 9.0 5.0 6.24235555556 158.0 0.311695101569 2.88888888889 0.386255555556 0.00633333333333 0.0833333333333 0.0214888888889
219_WGG10-new/1.5 10.0 7.5 7.01527 249.9 0.650933818425 7.7 0.46861 0.05604 0.08474 0.02183
220_WGG12-new/0.3 10.0 3.7 5.58888 93.7 0.0875174833106 1.1 0.18036 0.00458 0.08284 0.02173
220_WGG12-new/0.6 10.0 4.1 5.65213 108.3 0.320898536627 4.8 0.2843 0.00678 0.08922 0.03141
220_WGG12-new/0.9/2 geometry error
220_WGG12-new/0.9 9.0 5.44444444444 6.20837777778 152.333333333 0.311717177068 10.4444444444 0.472177777778 0.0554444444444 0.0841888888889 0.0232666666667
220_WGG12-new/1.2/1 geometry error
220_WGG12-new/1.2 9.0 13.1111111111 7.75323333333 293.555555556 1.38445118177 15.1111111111 0.615733333333 0.232644444444 0.0871333333333 0.0219777777778
220_WGG12-new/1.5/6 geometry error
220_WGG12-new/1.5 9.0 8.11111111111 6.8658 202.0 1.7244352001 14.2222222222 0.356544444444 0.323155555556 0.0868888888889 0.0239777777778
221_GGF14-new/0.3 10.0 4.0 5.33245 92.0 0.204684879438 1.9 0.1892 0.00735 0.08537 0.02805
221_GGF14-new/0.6/2 geometry error
221_GGF14-new/0.6/9 geometry error
221_GGF14-new/0.6 8.0 5.125 5.7553875 134.5 0.307940687186 7.25 0.26105 0.0073125 0.0860875 0.0395875
221_GGF14-new/0.9/2 geometry error
221_GGF14-new/0.9/7 geometry error
221_GGF14-new/0.9 8.0 5.125 5.871425 151.25 0.331362218098 9.0 0.388125 0.0075625 0.0866625 0.040875
221_GGF14-new/1.2 10.0 5.3 6.00788 162.1 0.335613245795 10.4 0.37545 0.00771 0.08813 0.03996
221_GGF14-new/1.5/2 geometry error
221_GGF14-new/1.5/4 geometry error
221_GGF14-new/1.5/7 geometry error
221_GGF14-new/1.5/9 geometry error
221_GGF14-new/1.5 6.0 7.0 6.41946666667 233.5 0.544083588521 8.0 0.41985 0.00731666666667 0.0850666666667 0.0349
222_GGF13-new/0.3 10.0 3.7 5.34008 81.2 0.159846592632 1.65 0.14008 0.00897 0.09181 0.01871
222_GGF13-new/0.6/3 geometry error
222_GGF13-new/0.6 9.0 4.0 5.51643333333 113.444444444 0.228230406473 1.61111111111 0.291222222222 0.00725555555556 0.0896777777778 0.0223222222222
222_GGF13-new/0.9/7 geometry error
222_GGF13-new/0.9 9.0 6.0 5.95932222222 141.777777778 0.250142377721 5.77777777778 0.476355555556 0.00974444444444 0.0875222222222 0.0270888888889
222_GGF13-new/1.2/2 geometry error
222_GGF13-new/1.2/7 geometry error
222_GGF13-new/1.2 8.0 8.125 6.3081875 180.125 0.374143696585 8.75 0.6161 0.0261125 0.0872125 0.02925
222_GGF13-new/1.5/2 geometry error
222_GGF13-new/1.5/3 geometry error
222_GGF13-new/1.5/4 geometry error
222_GGF13-new/1.5/6 geometry error
222_GGF13-new/1.5/7 geometry error
222_GGF13-new/1.5 5.0 7.4 6.38742 192.8 0.741564047862 15.2 0.60814 0.11034 0.09206 0.02206
223_GGF07-new/0.3/0 geometry error
223_GGF07-new/0.3 9.0 3.22222222222 5.20142222222 82.7777777778 0.147656204541 2.44444444444 0.265755555556 0.00544444444444 0.0915777777778 0.0364222222222
223_GGF07-new/0.6/1 geometry error
223_GGF07-new/0.6/5 geometry error
223_GGF07-new/0.6/7 geometry error
223_GGF07-new/0.6/9 geometry error
223_GGF07-new/0.6 6.0 4.0 5.4604 101.666666667 0.208358344401 4.16666666667 0.428316666667 0.0061 0.0887666666667 0.0489833333333
223_GGF07-new/0.9/0 geometry error
223_GGF07-new/0.9/3 geometry error
223_GGF07-new/0.9/4 geometry error
223_GGF07-new/0.9/5 geometry error
223_GGF07-new/0.9 6.0 4.5 5.7375 153.833333333 0.555863448327 2.83333333333 0.39895 0.008 0.0930833333333 0.03825
223_GGF07-new/1.2/0 geometry error
223_GGF07-new/1.2/2 geometry error
223_GGF07-new/1.2 8.0 16.0 8.5662625 414.125 1.35184945981 28.0 0.394325 0.24255 0.0881 0.0147875
223_GGF07-new/1.5/0 geometry error
223_GGF07-new/1.5/2 geometry error
223_GGF07-new/1.5/3 geometry error
223_GGF07-new/1.5/7 geometry error
223_GGF07-new/1.5/9 geometry error
223_GGF07-new/1.5 5.0 11.6 7.59282 326.8 1.90817019342 25.6 0.48774 0.29014 0.08842 0.01626
224_GGF12-new/0.3 10.0 7.5 6.19186 148.7 0.133295766187 4.4 0.20601 0.00574 0.0864 0.02558
224_GGF12-new/0.6 10.0 7.3 6.5156 150.9 0.251555317851 9.6 0.3436 0.00934 0.08988 0.02875
224_GGF12-new/0.9/2 geometry error
224_GGF12-new/0.9/5 geometry error
224_GGF12-new/0.9/6 geometry error
224_GGF12-new/0.9/7 geometry error
224_GGF12-new/0.9/9 geometry error
224_GGF12-new/0.9 5.0 7.6 6.24296 153.4 0.272374112271 10.4 0.55222 0.0092 0.0863 0.03054
224_GGF12-new/1.2/1 geometry error
224_GGF12-new/1.2/2 geometry error
224_GGF12-new/1.2/3 geometry error
224_GGF12-new/1.2/6 geometry error
224_GGF12-new/1.2/7 geometry error
224_GGF12-new/1.2/8 geometry error
224_GGF12-new/1.2 4.0 8.5 6.71685 227.75 2.24160766652 16.0 0.4809 0.282725 0.084775 0.01645
224_GGF12-new/1.5/1 geometry error
224_GGF12-new/1.5/4 geometry error
224_GGF12-new/1.5/5 geometry error
224_GGF12-new/1.5/7 geometry error
224_GGF12-new/1.5/8 geometry error
224_GGF12-new/1.5/9 geometry error
224_GGF12-new/1.5 4.0 9.0 7.13815 275.5 2.20539378934 13.0 0.4438 0.313325 0.086175 0.015725
225_GGF10-new/0.3/5 geometry error
225_GGF10-new/0.3/9 geometry error
225_GGF10-new/0.3 8.0 3.5 5.3996625 94.75 0.233438504614 2.125 0.2151375 0.00585 0.0893375 0.0269125
225_GGF10-new/0.6/0 geometry error
225_GGF10-new/0.6 9.0 3.77777777778 5.47661111111 95.3333333333 0.278749386061 2.0 0.279366666667 0.00647777777778 0.0891777777778 0.0290888888889
225_GGF10-new/0.9/3 geometry error
225_GGF10-new/0.9/4 geometry error
225_GGF10-new/0.9/6 geometry error
225_GGF10-new/0.9/7 geometry error
225_GGF10-new/0.9/8 geometry error
225_GGF10-new/0.9/9 geometry error
225_GGF10-new/0.9 4.0 13.5 7.747375 237.75 0.624674743506 6.0 0.5593 0.066325 0.08825 0.0329
225_GGF10-new/1.2/1 geometry error
225_GGF10-new/1.2/2 geometry error
225_GGF10-new/1.2/7 geometry error
225_GGF10-new/1.2 7.0 11.0 7.89052857143 332.857142857 0.898268195542 8.85714285714 0.621285714286 0.0972142857143 0.0861428571429 0.0229285714286
225_GGF10-new/1.5/0 geometry error
225_GGF10-new/1.5/1 geometry error
225_GGF10-new/1.5/3 geometry error
225_GGF10-new/1.5/4 geometry error
225_GGF10-new/1.5 6.0 9.66666666667 7.29566666667 320.333333333 1.48686732176 13.3333333333 0.60525 0.3138 0.0888666666667 0.01455
226_GGF15-new/0.3 10.0 3.4 5.43552 104.8 0.162926286967 3.7 0.1863 0.00665 0.08915 0.03176
226_GGF15-new/0.6/5 geometry error
226_GGF15-new/0.6/8 geometry error
226_GGF15-new/0.6 8.0 4.0 5.5387125 113.25 0.292191869973 2.5 0.26935 0.0066 0.087625 0.0289375
226_GGF15-new/0.9/0 geometry error
226_GGF15-new/0.9/2 geometry error
226_GGF15-new/0.9/3 geometry error
226_GGF15-new/0.9/6 geometry error
226_GGF15-new/0.9/7 geometry error
226_GGF15-new/0.9/9 geometry error
226_GGF15-new/0.9 4.0 5.75 5.788525 138.25 0.629898092601 5.0 0.3953 0.07005 0.090025 0.0217
226_GGF15-new/1.2/0 geometry error
226_GGF15-new/1.2/6 geometry error
226_GGF15-new/1.2 8.0 5.375 5.890675 148.375 0.46263132812 8.0 0.4651125 0.042325 0.08755 0.027675
226_GGF15-new/1.5/1 geometry error
226_GGF15-new/1.5 9.0 9.22222222222 7.47043333333 284.0 1.44161383228 15.1111111111 0.560211111111 0.248555555556 0.0877222222222 0.0227666666667
227_GGF04-new/0.3/0 geometry error
227_GGF04-new/0.3/4 geometry error
227_GGF04-new/0.3/6 geometry error
227_GGF04-new/0.3/7 geometry error
227_GGF04-new/0.3 6.0 3.33333333333 5.46923333333 99.0 0.131631434157 1.0 0.154633333333 0.005 0.0788166666667 0.0209833333333
227_GGF04-new/0.6/0 geometry error
227_GGF04-new/0.6/1 geometry error
227_GGF04-new/0.6/2 geometry error
227_GGF04-new/0.6/3 geometry error
227_GGF04-new/0.6/5 geometry error
227_GGF04-new/0.6/6 geometry error
227_GGF04-new/0.6/8 geometry error
227_GGF04-new/0.6 3.0 6.0 5.9104 148.666666667 0.252392329621 8.0 0.388466666667 0.0067 0.0921666666667 0.0275666666667
227_GGF04-new/0.9/0 geometry error
227_GGF04-new/0.9/5 geometry error
227_GGF04-new/0.9/7 geometry error
227_GGF04-new/0.9 7.0 11.2857142857 7.83344285714 557.428571429 1.032914207 0.571428571429 0.551185714286 0.426357142857 0.0866857142857 0.00468571428571
227_GGF04-new/1.2/2 geometry error
227_GGF04-new/1.2/3 geometry error
227_GGF04-new/1.2/6 geometry error
227_GGF04-new/1.2 7.0 10.1428571429 7.76475714286 510.857142857 1.27551966409 0.571428571429 0.566185714286 0.4607 0.0887285714286 0.00431428571429
227_GGF04-new/1.5/2 geometry error
227_GGF04-new/1.5/4 geometry error
227_GGF04-new/1.5/8 geometry error
227_GGF04-new/1.5 7.0 10.0 7.5271 390.142857143 1.64926984527 11.4285714286 0.55 0.323471428571 0.0860142857143 0.0140857142857
228_GGF08-new/0.3/0 geometry error
228_GGF08-new/0.3/8 geometry error
228_GGF08-new/0.3 8.0 3.375 5.334975 76.0 0.347723995688 3.125 0.0895875 0.0085 0.092575 0.0345625
228_GGF08-new/0.6/8 geometry error
228_GGF08-new/0.6 9.0 6.0 5.72093333333 102.444444444 0.344756204325 8.44444444444 0.197511111111 0.00913333333333 0.0858555555556 0.0277
228_GGF08-new/0.9 10.0 7.8 6.75016 203.1 0.440177490128 11.6 0.28167 0.02136 0.08703 0.02449
228_GGF08-new/1.2 10.0 9.1 7.26464 220.5 0.684611825389 13.6 0.39469 0.06168 0.08664 0.02142
228_GGF08-new/1.5/1 geometry error
228_GGF08-new/1.5/2 geometry error
228_GGF08-new/1.5/4 geometry error
228_GGF08-new/1.5/6 geometry error
228_GGF08-new/1.5/9 geometry error
228_GGF08-new/1.5 5.0 9.6 6.61568 186.2 0.837478324987 13.6 0.50416 0.13102 0.08754 0.01772
229_GGF11-new/0.3/7 geometry error
229_GGF11-new/0.3 9.0 5.77777777778 5.64778888889 98.6666666667 0.14103410083 8.0 0.183533333333 0.00798888888889 0.0905 0.0258888888889
229_GGF11-new/0.6 10.0 4.2 5.57801 127.8 0.202860791474 3.8 0.3917 0.00725 0.08967 0.02782
229_GGF11-new/0.9/4 geometry error
229_GGF11-new/0.9 9.0 4.66666666667 5.77862222222 153.888888889 0.322096940706 4.66666666667 0.495544444444 0.00718888888889 0.0870333333333 0.0306888888889
229_GGF11-new/1.2/8 geometry error
229_GGF11-new/1.2/9 geometry error
229_GGF11-new/1.2 8.0 10.625 7.740225 388.25 0.910434336779 9.25 0.5664375 0.1024375 0.087775 0.0237375
229_GGF11-new/1.5/0 geometry error
229_GGF11-new/1.5/3 geometry error
229_GGF11-new/1.5 8.0 16.375 9.34925 716.75 2.21271525426 10.0125 0.5276625 0.44155 0.087975 0.0599375
230_GGF09-new/0.3/5 geometry error
230_GGF09-new/0.3 9.0 6.44444444444 5.91083333333 125.666666667 0.228789786673 6.66666666667 0.199444444444 0.00846666666667 0.0896222222222 0.0275222222222
230_GGF09-new/0.6/9 geometry error
230_GGF09-new/0.6 9.0 4.88888888889 5.80606666667 138.777777778 0.220636400306 3.44444444444 0.5289 0.00742222222222 0.0850111111111 0.0235222222222
230_GGF09-new/0.9 10.0 6.9 6.50385 256.8 0.403361226204 3.0 0.60053 0.10655 0.08733 0.01981
230_GGF09-new/1.2/5 geometry error
230_GGF09-new/1.2 9.0 8.66666666667 7.14037777778 396.555555556 0.820232690973 1.56666666667 0.680944444444 0.3084 0.0888666666667 0.0105555555556
230_GGF09-new/1.5/2 geometry error
230_GGF09-new/1.5 9.0 11.1111111111 7.92993333333 559.111111111 1.76455559645 1.77777777778 0.735866666667 0.534544444444 0.0884111111111 0.00283333333333
231_GGF01-new/0.3 10.0 6.4 5.67342 103.3 0.111059875849 28.8 0.17508 0.00713 0.08898 0.02906
231_GGF01-new/0.6 10.0 8.2 6.14459 150.2 0.225864330454 19.2 0.28807 0.0086 0.08899 0.02226
231_GGF01-new/0.9 10.0 8.2 6.5047 167.7 0.292630078176 27.2 0.29059 0.00866 0.08792 0.02268
231_GGF01-new/1.2 10.0 12.0 7.6993 294.1 0.411192626013 24.8 0.47212 0.02128 0.08701 0.02006
231_GGF01-new/1.5/0 geometry error
231_GGF01-new/1.5/1 not converged
231_GGF01-new/1.5/4 geometry error
231_GGF01-new/1.5/5 geometry error
231_GGF01-new/1.5 6.0 17.5 12.0075333333 576.833333333 1.77693518581 21.3333333333 0.553266666667 0.247933333333 0.0853166666667 0.0179166666667
232_GGF06-new/0.3/9 geometry error
232_GGF06-new/0.3 9.0 4.66666666667 5.73161111111 120.777777778 0.225542505134 3.0 0.367688888889 0.006 0.0847666666667 0.0335
232_GGF06-new/0.6/0 geometry error
232_GGF06-new/0.6/5 geometry error
232_GGF06-new/0.6/6 geometry error
232_GGF06-new/0.6/8 geometry error
232_GGF06-new/0.6 6.0 5.0 5.8807 134.0 0.35591309688 7.0 0.570066666667 0.0061 0.08895 0.0311166666667
232_GGF06-new/0.9/0 geometry error
232_GGF06-new/0.9/1 geometry error
232_GGF06-new/0.9/3 geometry error
232_GGF06-new/0.9/4 geometry error
232_GGF06-new/0.9/6 geometry error
232_GGF06-new/0.9/8 geometry error
232_GGF06-new/0.9 4.0 5.0 5.981175 149.0 0.350387634035 6.0 0.59985 0.006725 0.0833 0.0348
232_GGF06-new/1.2/0 geometry error
232_GGF06-new/1.2/5 geometry error
232_GGF06-new/1.2/9 geometry error
232_GGF06-new/1.2 7.0 10.1428571429 7.85251428571 483.0 1.48898521074 4.57142857143 0.675471428571 0.428814285714 0.0870142857143 0.00582857142857
232_GGF06-new/1.5/0 geometry error
232_GGF06-new/1.5/3 geometry error
232_GGF06-new/1.5/5 geometry error
232_GGF06-new/1.5 7.0 14.0 8.99841428571 661.857142857 2.04324940547 3.42857142857 0.676728571429 0.4437 0.0866428571429 0.00694285714286
233_GGF03-new/0.3 10.0 2.1 5.13748 82.1 0.0663655249242 1.0 0.22408 0.00344 0.09062 0.01616
233_GGF03-new/0.6/9 geometry error
233_GGF03-new/0.6 9.0 3.66666666667 5.52041111111 109.444444444 0.275245455461 3.0 0.4193 0.00622222222222 0.0870333333333 0.0238222222222
233_GGF03-new/0.9/1 geometry error
233_GGF03-new/0.9/4 geometry error
233_GGF03-new/0.9/8 geometry error
233_GGF03-new/0.9 7.0 8.14285714286 6.47521428571 161.428571429 0.677395956464 10.0 0.5142 0.0905142857143 0.0851428571429 0.0171
233_GGF03-new/1.2/0 geometry error
233_GGF03-new/1.2/3 geometry error
233_GGF03-new/1.2/4 geometry error
233_GGF03-new/1.2/6 geometry error
233_GGF03-new/1.2/7 geometry error
233_GGF03-new/1.2 5.0 9.2 6.88192 277.8 1.00255642615 10.4 0.57734 0.21002 0.08838 0.01672
233_GGF03-new/1.5/1 geometry error
233_GGF03-new/1.5/4 geometry error
233_GGF03-new/1.5/7 geometry error
233_GGF03-new/1.5 7.0 9.14285714286 6.9285 255.714285714 0.745105836456 8.85714285714 0.574171428571 0.0894571428571 0.0869571428571 0.0225428571429
234_GGF02-new/0.3/1 geometry error
234_GGF02-new/0.3/5 geometry error
234_GGF02-new/0.3/6 geometry error
234_GGF02-new/0.3 7.0 3.57142857143 5.40175714286 105.857142857 0.261672562126 3.42857142857 0.238914285714 0.00514285714286 0.0911714285714 0.0336
234_GGF02-new/0.6/4 geometry error
234_GGF02-new/0.6 9.0 4.88888888889 5.65356666667 132.555555556 0.461020357152 7.55555555556 0.546611111111 0.00798888888889 0.0879888888889 0.0371
234_GGF02-new/0.9/3 geometry error
234_GGF02-new/0.9/8 geometry error
234_GGF02-new/0.9/9 geometry error
234_GGF02-new/0.9 7.0 10.0 7.28624285714 363.428571429 1.04818171783 11.1428571429 0.698628571429 0.0987 0.0886142857143 0.0293857142857
234_GGF02-new/1.2 10.0 11.2 7.58122 509.8 0.897429727429 2.2 0.76684 0.34559 0.08684 0.0118
234_GGF02-new/1.5/9 geometry error
234_GGF02-new/1.5 9.0 9.66666666667 7.16795555556 451.0 1.03214471019 3.55555555556 0.763577777778 0.358155555556 0.0853 0.0168777777778
235_GGF05-new/0.3 10.0 6.2 5.77095 136.5 0.14766196244 6.4 0.17425 0.00697 0.09145 0.02689
235_GGF05-new/0.6/2 geometry error
235_GGF05-new/0.6 9.0 3.77777777778 5.55537777778 105.0 0.37921144736 2.33333333333 0.272533333333 0.00587777777778 0.0892222222222 0.0261888888889
235_GGF05-new/0.9/0 geometry error
235_GGF05-new/0.9/2 geometry error
235_GGF05-new/0.9/3 geometry error
235_GGF05-new/0.9/5 geometry error
235_GGF05-new/0.9/6 geometry error
235_GGF05-new/0.9/8 geometry error
235_GGF05-new/0.9 4.0 13.25 7.359625 223.5 0.99077293831 14.0 0.417975 0.134225 0.085725 0.018325
235_GGF05-new/1.2/4 geometry error
235_GGF05-new/1.2/5 geometry error
235_GGF05-new/1.2/7 geometry error
235_GGF05-new/1.2/9 geometry error
235_GGF05-new/1.2 6.0 14.3333333333 8.20551666667 402.833333333 1.43264139085 12.0 0.4545 0.2904 0.0862 0.0190333333333
235_GGF05-new/1.5/0 geometry error
235_GGF05-new/1.5/3 geometry error
